filter,benchmark,noise_level,information_retention,jaccard,degree_assortativity_original,degree_assortativity_filtered,average_clustering_original,average_clustering_filtered,average_shortest_path_length_original,average_shortest_path_length_filtered,density_original,density_filtered,average_degree_connectivity_original,average_degree_connectivity_filtered,transitivity_original,transitivity_filtered,true_positive,true_negative,false_positive,false_negative,precision,recall,f1_score,RMSE,filename,weighted
mst,bench_structural_noise_filtering,0.3,0.9641866645897775,0.7,-0.1643028890163671,-0.03894929223009382,0.0,0.0,40.63381414369557,,0.004132231404958678,0.0023245237253019355,2.364488493347716,2.049223724572211,0.0,0.0,483,116403,0,0,1.0,1.0,1.0,0.0,grid_graph500,True
mst,bench_structural_noise_filtering,0.4,0.9814402448064097,0.6067839195979899,-0.1643028890163671,-0.09847187470546429,0.0,0.0,40.63381414369557,,0.004132231404958678,0.002232255531562859,2.364488493347716,2.2408477633477633,0.0,0.0,483,116403,0,0,1.0,1.0,1.0,0.0,grid_graph500,True
mst,bench_structural_noise_filtering,0.5,0.9820137482440953,0.5433070866141733,-0.1643028890163671,-0.1310260066751569,0.0,0.0,40.63381414369557,,0.004132231404958678,0.0021684777968851,2.364488493347716,2.380824189291579,0.0,0.0,483,116403,0,0,1.0,1.0,1.0,0.0,grid_graph500,True
threshold,bench_noise_filtering,0.1,0.212121213674946,0.4577259475218659,,0.2097521595220797,0.0,0.0,11.022774327122153,,0.008281573498964804,0.0024463144341748287,4.0,1.8301749835309615,0.0,0.0,471,115918,0,497,1.0,0.4865702479338843,0.6546212647671994,0.06520740930516113,grid_graph500,True
threshold,bench_noise_filtering,0.2,0.18490566175560472,0.4305301645338208,,0.19259378521977177,0.0,0.0,11.022774327122153,,0.008281573498964804,0.0018915450786559575,4.0,1.8043237296629955,0.0,0.0,471,115918,0,497,1.0,0.4865702479338843,0.6546212647671994,0.06520740930516113,grid_graph500,True
threshold,bench_noise_filtering,0.3,0.18151071161554197,0.4039451114922813,,0.11884982504582217,0.0,0.0033821871476888386,11.022774327122153,,0.008281573498964804,0.0017025456747959617,4.0,1.8092139898744584,0.0,0.0035460992907801418,471,115918,0,497,1.0,0.4865702479338843,0.6546212647671994,0.06520740930516113,grid_graph500,True
threshold,bench_noise_filtering,0.4,0.05537806240312647,0.3665369649805447,,0.047810571140781834,0.0,0.0008874689385871494,11.022774327122153,,0.008281573498964804,0.0017893190369467132,4.0,2.081608169907922,0.0,0.0027397260273972603,471,115918,0,497,1.0,0.4865702479338843,0.6546212647671994,0.06520740930516113,grid_graph500,True
threshold,bench_noise_filtering,0.5,0.08854166779414527,0.3250517598343685,,0.06391674948231184,0.0,0.0010763888888888887,11.022774327122153,,0.008281573498964804,0.002068126520681265,4.0,2.429043282517832,0.0,0.0037059913526868438,471,115918,0,497,1.0,0.4865702479338843,0.6546212647671994,0.06520740930516113,grid_graph500,True
threshold,bench_net2net_filtering,,0.289256200381882,0.4865702479338843,,-0.004258460811529293,0.0,0.0,11.022774327122153,,0.008281573498964804,0.00402956727067399,4.0,1.9620709308414228,0.0,0.0,471,115918,0,497,1.0,0.4865702479338843,0.6546212647671994,0.06520740930516113,grid_graph500,True
threshold,bench_structural_noise_filtering,0.1,0.9743527456457642,0.9005736137667304,-0.004258460811529293,0.1591315420530698,0.0,0.0,,,0.00402956727067399,0.0031363753575647814,1.9620709308414228,1.8517661263426077,0.0,0.0,471,116415,0,0,1.0,1.0,1.0,0.0,grid_graph500,True
threshold,bench_structural_noise_filtering,0.2,0.94636786947905,0.8010204081632653,-0.004258460811529293,0.1997854333055196,0.0,0.0,,,0.00402956727067399,0.002584899439498846,1.9620709308414228,1.8059536086426307,0.0,0.0,471,116415,0,0,1.0,1.0,1.0,0.0,grid_graph500,True
threshold,bench_structural_noise_filtering,0.3,0.9452554611438183,0.7008928571428571,-0.004258460811529293,0.12049022199769042,0.0,0.0,,,0.00402956727067399,0.002287573912125844,1.9620709308414228,1.7984841938975005,0.0,0.0,471,116415,0,0,1.0,1.0,1.0,0.0,grid_graph500,True
threshold,bench_structural_noise_filtering,0.4,0.9680949428774054,0.6,-0.004258460811529293,0.026007846260227622,0.0,0.004547251878212732,,,0.00402956727067399,0.002211871976286478,1.9620709308414228,1.9119237129444466,0.0,0.0055658627087198514,471,116415,0,0,1.0,1.0,1.0,0.0,grid_graph500,True
threshold,bench_structural_noise_filtering,0.5,0.9586606750691141,0.5,-0.004258460811529293,0.0014080403961938836,0.0,0.0032376747608535692,,,0.00402956727067399,0.0022977571256082834,1.9620709308414228,2.255606345814679,0.0,0.003816793893129771,471,116415,0,0,1.0,1.0,1.0,0.0,grid_graph500,True
disparity_filter,bench_noise_filtering,0.1,1.0000000110854931e-10,0.01134020618556701,,,0.0,0.0,11.022774327122153,,0.008281573498964804,5.977836023359544e-05,4.0,0.5,0.0,0.0,11,115918,0,957,1.0,0.011363636363636364,0.02247191011235955,0.09048461034454335,grid_graph500,True
disparity_filter,bench_noise_filtering,0.2,1.0000000110813648e-10,0.01131687242798354,,,0.0,0.0,11.022774327122153,,0.008281573498964804,4.752625825768737e-05,4.0,0.5,0.0,0.0,11,115918,0,957,1.0,0.011363636363636364,0.02247191011235955,0.09048461034454335,grid_graph500,True
disparity_filter,bench_noise_filtering,0.3,1.0000000110984143e-10,0.011258955987717503,,,0.0,0.0,11.022774327122153,,0.008281573498964804,5.08982264512993e-05,4.0,0.5,0.0,0.0,11,115918,0,957,1.0,0.011363636363636364,0.02247191011235955,0.09048461034454335,grid_graph500,True
disparity_filter,bench_noise_filtering,0.4,1.0000000111214217e-10,0.011178861788617886,,,0.0,0.0,11.022774327122153,,0.008281573498964804,6.130915481924017e-05,4.0,0.5,0.0,0.0,11,115918,0,957,1.0,0.011363636363636364,0.02247191011235955,0.09048461034454335,grid_graph500,True
disparity_filter,bench_noise_filtering,0.5,1.0000000111041875e-10,0.011224489795918367,,,0.0,0.0,11.022774327122153,,0.008281573498964804,4.996524157108099e-05,4.0,0.5,0.0,0.0,11,115918,0,957,1.0,0.011363636363636364,0.02247191011235955,0.09048461034454335,grid_graph500,True
disparity_filter,bench_net2net_filtering,,1.000000011099171e-10,0.011363636363636364,,,0.0,0.0,11.022774327122153,,0.008281573498964804,9.410878976096367e-05,4.0,0.5,0.0,0.0,11,115918,0,957,1.0,0.011363636363636364,0.02247191011235955,0.09048461034454335,grid_graph500,True
disparity_filter,bench_structural_noise_filtering,0.1,1.0,0.0,,,0.0,,,,9.410878976096367e-05,,0.5,,0.0,,0,116875,0,11,0.0,0.0,0.0,0.009700968496029852,grid_graph500,True
disparity_filter,bench_structural_noise_filtering,0.2,1.0,0.0,,,0.0,,,,9.410878976096367e-05,,0.5,,0.0,,0,116875,0,11,0.0,0.0,0.0,0.009700968496029852,grid_graph500,True
disparity_filter,bench_structural_noise_filtering,0.3,1.0,0.0,,,0.0,,,,9.410878976096367e-05,,0.5,,0.0,,0,116875,0,11,0.0,0.0,0.0,0.009700968496029852,grid_graph500,True
disparity_filter,bench_structural_noise_filtering,0.4,1.0,0.0,,,0.0,,,,9.410878976096367e-05,,0.5,,0.0,,0,116875,0,11,0.0,0.0,0.0,0.009700968496029852,grid_graph500,True
disparity_filter,bench_structural_noise_filtering,0.5,1.0,0.0,,,0.0,,,,9.410878976096367e-05,,0.5,,0.0,,0,116875,0,11,0.0,0.0,0.0,0.009700968496029852,grid_graph500,True
k_core_decomposition,bench_noise_filtering,0.1,1.0,1.0,,,0.0,0.0,11.022774327122153,11.022774327122153,0.008281573498964804,0.008281573498964804,4.0,4.0,0.0,0.0,968,115918,0,0,1.0,1.0,1.0,0.0,grid_graph500,True
k_core_decomposition,bench_noise_filtering,0.2,1.0,1.0,,,0.0,0.0,11.022774327122153,11.022774327122153,0.008281573498964804,0.008281573498964804,4.0,4.0,0.0,0.0,968,115918,0,0,1.0,1.0,1.0,0.0,grid_graph500,True
k_core_decomposition,bench_noise_filtering,0.3,1.0,1.0,,,0.0,0.0,11.022774327122153,11.022774327122153,0.008281573498964804,0.008281573498964804,4.0,4.0,0.0,0.0,968,115918,0,0,1.0,1.0,1.0,0.0,grid_graph500,True
k_core_decomposition,bench_noise_filtering,0.4,1.0,1.0,,,0.0,0.0,11.022774327122153,11.022774327122153,0.008281573498964804,0.008281573498964804,4.0,4.0,0.0,0.0,968,115918,0,0,1.0,1.0,1.0,0.0,grid_graph500,True
k_core_decomposition,bench_noise_filtering,0.5,1.0,1.0,,,0.0,0.0,11.022774327122153,11.022774327122153,0.008281573498964804,0.008281573498964804,4.0,4.0,0.0,0.0,968,115918,0,0,1.0,1.0,1.0,0.0,grid_graph500,True
k_core_decomposition,bench_net2net_filtering,,1.0,1.0,,,0.0,0.0,11.022774327122153,11.022774327122153,0.008281573498964804,0.008281573498964804,4.0,4.0,0.0,0.0,968,115918,0,0,1.0,1.0,1.0,0.0,grid_graph500,True
k_core_decomposition,bench_structural_noise_filtering,0.1,1.0,1.0,,,0.0,0.0,11.022774327122153,11.022774327122153,0.008281573498964804,0.008281573498964804,4.0,4.0,0.0,0.0,968,115918,0,0,1.0,1.0,1.0,0.0,grid_graph500,True
k_core_decomposition,bench_structural_noise_filtering,0.2,1.0,1.0,,,0.0,0.0,11.022774327122153,11.022774327122153,0.008281573498964804,0.008281573498964804,4.0,4.0,0.0,0.0,968,115918,0,0,1.0,1.0,1.0,0.0,grid_graph500,True
k_core_decomposition,bench_structural_noise_filtering,0.3,1.0,1.0,,,0.0,0.0,11.022774327122153,11.022774327122153,0.008281573498964804,0.008281573498964804,4.0,4.0,0.0,0.0,968,115918,0,0,1.0,1.0,1.0,0.0,grid_graph500,True
k_core_decomposition,bench_structural_noise_filtering,0.4,1.0,1.0,,,0.0,0.0,11.022774327122153,11.022774327122153,0.008281573498964804,0.008281573498964804,4.0,4.0,0.0,0.0,968,115918,0,0,1.0,1.0,1.0,0.0,grid_graph500,True
k_core_decomposition,bench_structural_noise_filtering,0.5,1.0,1.0,,,0.0,0.0,11.022774327122153,11.022774327122153,0.008281573498964804,0.008281573498964804,4.0,4.0,0.0,0.0,968,115918,0,0,1.0,1.0,1.0,0.0,grid_graph500,True
overlapping_trees,bench_noise_filtering,0.1,0.6893939424075758,0.786046511627907,,0.5717184567229238,0.0,0.0,11.022774327122153,,0.008281573498964804,0.0043776153032602195,4.0,2.7986051687383657,0.0,0.0,845,115918,0,123,1.0,0.8729338842975206,0.9321566464423607,0.032439287544859065,grid_graph500,True
overlapping_trees,bench_noise_filtering,0.2,0.3484276754125442,0.6950413223140496,,0.45121260225558807,0.0,0.0,11.022774327122153,,0.008281573498964804,0.003431395846205028,4.0,2.6045382522962095,0.0,0.0,841,115918,0,127,1.0,0.868801652892562,0.9297954671088999,0.03296253562019986,grid_graph500,True
overlapping_trees,bench_noise_filtering,0.3,0.30214205517475456,0.5937726285300506,,0.1446786393671537,0.0,0.0033821871476888386,11.022774327122153,,0.008281573498964804,0.003137875660722602,4.0,2.789598339985551,0.0,0.002186588921282799,820,115918,0,148,1.0,0.8471074380165289,0.9172259507829977,0.03558357752547019,grid_graph500,True
overlapping_trees,bench_noise_filtering,0.4,0.37486688446693645,0.5317809943360604,,-0.05275526084425774,0.0,0.0018991835285764997,11.022774327122153,,0.008281573498964804,0.0033288600357409665,4.0,3.4222417462482615,0.0,0.0024324324324324323,845,115918,0,123,1.0,0.8729338842975206,0.9321566464423607,0.032439287544859065,grid_graph500,True
overlapping_trees,bench_noise_filtering,0.5,0.40000000588884116,0.4719600222098834,,0.0056509191807388595,0.0,0.0016608796296296296,11.022774327122153,,0.008281573498964804,0.0036561522419186654,4.0,4.004285398120962,0.0,0.0018633540372670807,850,115918,0,118,1.0,0.878099173553719,0.935093509350935,0.03177311212014694,grid_graph500,True
overlapping_trees,bench_net2net_filtering,,0.9545454564661897,0.8760330578512396,,0.002553122142453036,0.0,0.0,11.022774327122153,11.303440959567443,0.008281573498964804,0.007195044744451859,4.0,3.5923534371810235,0.0,0.0,858,115918,0,110,1.0,0.8863636363636364,0.9397590361445783,0.03067715595699244,grid_graph500,True
overlapping_trees,bench_structural_noise_filtering,0.1,0.7296578211611219,0.8283898305084746,-0.07601221954573956,0.47171650604952664,0.0,0.0,11.228941019454853,,0.007280598189689099,0.004258659031118734,3.676364932923297,2.7673542629866787,0.0,0.0,771,116044,0,71,1.0,0.9156769596199525,0.9559826410415375,0.024646084094322205,grid_graph500,True
overlapping_trees,bench_structural_noise_filtering,0.2,0.6256752347804604,0.7381174277726001,-0.06981027813593163,0.397923966104767,0.0,0.0,11.25719076707219,,0.007246376811594203,0.003309365504377388,3.669040275613827,2.5381681747742726,0.0,0.0,785,116026,0,75,1.0,0.9127906976744186,0.9544072948328267,0.025330827844334217,grid_graph500,True
overlapping_trees,bench_structural_noise_filtering,0.3,0.6273096789658756,0.6504610226320201,-0.05627676376935309,0.13745247751825035,0.0,0.003677893921796361,11.25994558800883,,0.007229266122546755,0.0030170434594711396,3.6090793718319953,2.807265721654841,0.0,0.0026362038664323375,785,116029,0,72,1.0,0.9159859976662778,0.9561510353227771,0.024819041192361276,grid_graph500,True
overlapping_trees,bench_structural_noise_filtering,0.4,0.6953824789257654,0.5636232925952552,-0.03886511727003236,-0.04668548865290467,0.0,0.004153123871433731,11.244374860975652,,0.007254932156117927,0.003153914308477261,3.7258438974751424,3.107905632468177,0.0,0.002903225806451613,780,116046,0,60,1.0,0.9285714285714286,0.9629629629629629,0.022656581194510313,grid_graph500,True
overlapping_trees,bench_structural_noise_filtering,0.5,0.7441928996968434,0.47555012224938875,-0.07792308641016281,0.01595886965472084,0.0,0.0002473392295008245,11.260510240747395,,0.0073148195677839945,0.0033816254728544094,3.778164652837183,3.994910447376807,0.0,0.0007455268389662028,767,116045,0,74,1.0,0.9120095124851367,0.9539800995024875,0.025161388967137203,grid_graph500,True
local_degree_sparsifier,bench_noise_filtering,0.1,0.38939394189823145,0.5547520661157025,,-0.04431391905232223,0.0,0.0,11.022774327122153,,0.008281573498964804,0.00246930611118775,4.0,2.967412451361868,0.0,0.0,537,115918,0,431,1.0,0.5547520661157025,0.7136212624584718,0.060723582648959634,grid_graph500,True
local_degree_sparsifier,bench_noise_filtering,0.2,0.3660377382045675,0.625,,-0.039138243705097726,0.0,0.0,11.022774327122153,,0.008281573498964804,0.0019168924163933906,4.0,2.9712199312714778,0.0,0.0,605,115918,0,363,1.0,0.625,0.7692307692307693,0.05572782125753528,grid_graph500,True
local_degree_sparsifier,bench_noise_filtering,0.3,0.37429538009275165,0.7067901234567902,,0.09669624465219324,0.0,0.0,11.022774327122153,,0.008281573498964804,0.001758533723892391,4.0,2.6414407630522088,0.0,0.0,687,115918,0,281,1.0,0.7097107438016529,0.8302114803625378,0.04903113104106855,grid_graph500,True
local_degree_sparsifier,bench_noise_filtering,0.4,0.4057508013913668,0.774,,0.33580427158746845,0.0,0.0,11.022774327122153,,0.008281573498964804,0.0018301918068262066,4.0,2.244451971326165,0.0,0.0,774,115918,0,194,1.0,0.7995867768595041,0.8886337543053962,0.04073986791341438,grid_graph500,True
local_degree_sparsifier,bench_noise_filtering,0.5,0.3770833381519349,0.5160532498042286,,0.012617852091048628,0.0,0.0021130952380952386,11.022774327122153,,0.008281573498964804,0.002102884949600278,4.0,3.4674104379294715,0.0,0.004282655246252677,659,115918,0,309,1.0,0.6807851239669421,0.8100799016594961,0.05141596500923334,grid_graph500,True
local_degree_sparsifier,bench_net2net_filtering,,0.47727273027711486,0.5,,-0.03459407581904735,0.0,0.0,11.022774327122153,,0.008281573498964804,0.004140786749482402,4.0,2.966653185035389,0.0,0.0,484,115918,0,484,1.0,0.5,0.6666666666666666,0.0643489452087787,grid_graph500,True
local_degree_sparsifier,bench_structural_noise_filtering,0.1,0.8195012785569601,0.5537190082644629,-0.03459407581904735,0.06692456479690771,0.0,0.0,,,0.004140786749482402,0.001596093145137276,2.966653185035389,3.0146046667785797,0.0,0.0,268,116402,0,216,1.0,0.5537190082644629,0.7127659574468085,0.04298784034031458,grid_graph500,True
local_degree_sparsifier,bench_structural_noise_filtering,0.2,0.8008670316401916,0.6239669421487604,-0.03459407581904735,0.08232513645827165,0.0,0.0,,,0.004140786749482402,0.0013197800949192836,2.966653185035389,3.0198693064182196,0.0,0.0,302,116402,0,182,1.0,0.6239669421487604,0.7684478371501272,0.039459760558292326,grid_graph500,True
local_degree_sparsifier,bench_structural_noise_filtering,0.3,0.7910281084953158,0.7128099173553719,-0.03459407581904735,0.07618041566353759,0.0,0.0,,,0.004140786749482402,0.0011622618626509677,2.966653185035389,3.0366666666666666,0.0,0.0,345,116402,0,139,1.0,0.7128099173553719,0.8323281061519904,0.034484676144595466,grid_graph500,True
local_degree_sparsifier,bench_structural_noise_filtering,0.4,0.8030989445575442,0.8326446280991735,-0.03459407581904735,0.09061361377940166,0.0,0.0,,,0.004140786749482402,0.0011301494713816989,2.966653185035389,3.0415270018621974,0.0,0.0,403,116402,0,81,1.0,0.8326446280991735,0.9086809470124013,0.02632456849450037,grid_graph500,True
local_degree_sparsifier,bench_structural_noise_filtering,0.5,0.836381104720579,0.8229755178907722,-0.03459407581904735,0.7954912633907523,0.0,0.0,,,0.004140786749482402,0.001180588586830583,2.966653185035389,2.196152329749104,0.0,0.0,437,116402,0,47,1.0,0.9028925619834711,0.9489685124864278,0.02005246101143265,grid_graph500,True
random_edge_sparsifier,bench_noise_filtering,0.1,0.2227272743510416,0.47791952894995093,,0.22688624133313953,0.0,0.0,11.022774327122153,,0.008281573498964804,0.0024739044465903345,4.0,1.8729489685735334,0.0,0.0,487,115918,0,481,1.0,0.503099173553719,0.6694158075601374,0.0641492066662654,grid_graph500,True
random_edge_sparsifier,bench_noise_filtering,0.2,0.03647798788062214,0.44710211591536336,,0.1504502025674354,0.0,0.0,11.022774327122153,,0.008281573498964804,0.0019168924163933906,4.0,1.7692700060845998,0.0,0.0,486,115918,0,482,1.0,0.5020661157024794,0.6685006877579092,0.06421585521064836,grid_graph500,True
random_edge_sparsifier,bench_noise_filtering,0.3,0.1961668560174641,0.4252577319587629,,0.14498630924345676,0.0,0.0033821871476888386,11.022774327122153,,0.008281573498964804,0.001758533723892391,4.0,1.8083269476372927,0.0,0.0034129692832764505,495,115918,0,473,1.0,0.5113636363636364,0.6766917293233082,0.06361350453890618,grid_graph500,True
random_edge_sparsifier,bench_noise_filtering,0.4,0.04259850965634701,0.375968992248062,,-0.03533371570018449,0.0,0.0,11.022774327122153,,0.008281573498964804,0.0018324625162639563,4.0,2.054201399209201,0.0,0.0,485,115918,0,483,1.0,0.5010330578512396,0.6675843083275981,0.0642824346533225,grid_graph500,True
random_edge_sparsifier,bench_noise_filtering,0.5,0.07916666784573716,0.3500697350069735,,0.005415818302723611,0.0,0.00032738095238095237,11.022774327122153,,0.008281573498964804,0.002102884949600278,4.0,2.3775271503528153,0.0,0.001838235294117647,502,115918,0,466,1.0,0.518595041322314,0.6829931972789116,0.06314103695739696,grid_graph500,True
random_edge_sparsifier,bench_net2net_filtering,,0.29338843180308866,0.5,,-0.010633992410156352,0.0,0.0,11.022774327122153,,0.008281573498964804,0.004140786749482402,4.0,1.9355141767277755,0.0,0.0,484,115918,0,484,1.0,0.5,0.6666666666666666,0.0643489452087787,grid_graph500,True
random_edge_sparsifier,bench_structural_noise_filtering,0.1,0.5245066545977981,0.48520710059171596,-0.010633992410156352,0.06591325209924861,0.0,0.0,,,0.004140786749482402,0.0016020487165743552,1.9355141767277755,1.4212696078431373,0.0,0.0,246,116402,0,238,1.0,0.5082644628099173,0.673972602739726,0.04512396255479238,grid_graph500,True
random_edge_sparsifier,bench_structural_noise_filtering,0.2,0.46093314833891386,0.4231464737793852,-0.010633992410156352,0.05227882037533491,0.0,0.0,,,0.004140786749482402,0.0013241502276839171,1.9355141767277755,1.3182560975609756,0.0,0.0,234,116402,0,250,1.0,0.4834710743801653,0.6518105849582173,0.0462475527020727,grid_graph500,True
random_edge_sparsifier,bench_structural_noise_filtering,0.3,0.46401118705399325,0.3879598662207358,-0.010633992410156352,-0.007338043755852828,0.0,0.0,,,0.004140786749482402,0.0011656307376151733,1.9355141767277755,1.2880791979667292,0.0,0.0,232,116402,0,252,1.0,0.4793388429752066,0.6480446927374302,0.04643217440502265,grid_graph500,True
